local_ts,esp_ts,gyro_x,gyro_y,gyro_z
2026-01-29 16:48:01.268,2026-01-29T09:48:00.755Z,0.2285,0.4844,-0.0059
2026-01-29 16:48:01.268,2026-01-29T09:48:00.765Z,0.2109,0.4297,-0.0137
2026-01-29 16:48:01.269,2026-01-29T09:48:00.775Z,0.1797,0.3281,-0.0469
2026-01-29 16:48:01.297,2026-01-29T09:48:00.785Z,0.1699,0.2168,-0.1055
2026-01-29 16:48:01.298,2026-01-29T09:48:00.795Z,0.1758,0.0371,-0.1543
2026-01-29 16:48:01.298,2026-01-29T09:48:00.805Z,0.1914,-0.0684,-0.1699
2026-01-29 16:48:01.325,2026-01-29T09:48:00.815Z,0.2168,0.0059,-0.1895
2026-01-29 16:48:01.327,2026-01-29T09:48:00.825Z,0.2305,0.0508,-0.2520
2026-01-29 16:48:01.327,2026-01-29T09:48:00.835Z,0.2793,0.1348,-0.3047
2026-01-29 16:48:01.355,2026-01-29T09:48:00.845Z,0.3340,0.2832,-0.3574
2026-01-29 16:48:01.357,2026-01-29T09:48:00.855Z,0.3770,0.4141,-0.4160
2026-01-29 16:48:01.358,2026-01-29T09:48:00.865Z,0.4355,0.5449,-0.4688
2026-01-29 16:48:01.386,2026-01-29T09:48:00.875Z,0.5078,0.6504,-0.5449
2026-01-29 16:48:01.388,2026-01-29T09:48:00.885Z,0.5762,0.6680,-0.6270
2026-01-29 16:48:01.388,2026-01-29T09:48:00.895Z,0.6523,0.6191,-0.6992
2026-01-29 16:48:01.418,2026-01-29T09:48:00.905Z,0.7363,0.5430,-0.7734
2026-01-29 16:48:01.419,2026-01-29T09:48:00.915Z,0.7715,0.4844,-0.8418
2026-01-29 16:48:01.447,2026-01-29T09:48:00.925Z,0.8047,0.4590,-0.9082
2026-01-29 16:48:01.448,2026-01-29T09:48:00.935Z,0.8320,0.4355,-0.9863
2026-01-29 16:48:01.448,2026-01-29T09:48:00.945Z,0.8379,0.4414,-1.0527
2026-01-29 16:48:01.475,2026-01-29T09:48:00.955Z,0.8691,0.4863,-1.1250
2026-01-29 16:48:01.477,2026-01-29T09:48:00.965Z,0.9043,0.6094,-1.2070
2026-01-29 16:48:01.506,2026-01-29T09:48:00.975Z,0.9023,0.7773,-1.3066
2026-01-29 16:48:01.507,2026-01-29T09:48:00.985Z,0.8926,0.9570,-1.3906
2026-01-29 16:48:01.507,2026-01-29T09:48:00.995Z,0.8867,1.0957,-1.4453
2026-01-29 16:48:01.507,2026-01-29T09:48:01.005Z,0.8672,1.0938,-1.5078
2026-01-29 16:48:01.536,2026-01-29T09:48:01.015Z,0.8516,0.9941,-1.5723
2026-01-29 16:48:01.537,2026-01-29T09:48:01.025Z,0.8398,0.8027,-1.6328
2026-01-29 16:48:01.537,2026-01-29T09:48:01.035Z,0.8223,0.5059,-1.6875
2026-01-29 16:48:01.537,2026-01-29T09:48:01.045Z,0.7539,0.1426,-1.7383
2026-01-29 16:48:01.565,2026-01-29T09:48:01.055Z,0.6035,-0.0996,-1.7422
2026-01-29 16:48:01.567,2026-01-29T09:48:01.065Z,0.5820,-0.4004,-1.7109
2026-01-29 16:48:01.567,2026-01-29T09:48:01.075Z,0.6445,-0.6953,-1.6387
2026-01-29 16:48:01.626,2026-01-29T09:48:01.085Z,0.6641,-0.8691,-1.5137
2026-01-29 16:48:01.628,2026-01-29T09:48:01.095Z,0.6484,-0.9707,-1.3008
2026-01-29 16:48:01.685,2026-01-29T09:48:01.105Z,0.5723,-1.0332,-1.0098
2026-01-29 16:48:01.687,2026-01-29T09:48:01.115Z,0.4512,-0.9883,-0.6582
2026-01-29 16:48:01.687,2026-01-29T09:48:01.125Z,0.3242,-0.8438,-0.2812
2026-01-29 16:48:01.688,2026-01-29T09:48:01.135Z,0.1621,-0.9141,0.0234
2026-01-29 16:48:01.688,2026-01-29T09:48:01.145Z,-0.0371,-1.0762,0.2324
2026-01-29 16:48:01.689,2026-01-29T09:48:01.155Z,-0.1445,-1.0215,0.4492
2026-01-29 16:48:01.689,2026-01-29T09:48:01.165Z,-0.1855,-0.9258,0.6543
2026-01-29 16:48:01.745,2026-01-29T09:48:01.175Z,-0.2578,-0.8711,0.8320
2026-01-29 16:48:01.747,2026-01-29T09:48:01.185Z,-0.3398,-0.7754,1.0391
2026-01-29 16:48:01.748,2026-01-29T09:48:01.195Z,-0.4043,-0.6699,1.2539
2026-01-29 16:48:01.748,2026-01-29T09:48:01.205Z,-0.4844,-0.6387,1.4570
2026-01-29 16:48:01.748,2026-01-29T09:48:01.215Z,-0.5957,-0.4941,1.6562
2026-01-29 16:48:01.749,2026-01-29T09:48:01.225Z,-0.6797,-0.2676,1.8477
2026-01-29 16:48:01.749,2026-01-29T09:48:01.235Z,-0.7383,-0.0996,2.0371
2026-01-29 16:48:01.749,2026-01-29T09:48:01.245Z,-0.8203,-0.0781,2.1602
2026-01-29 16:48:01.752,2026-01-29T09:48:01.255Z,-0.9082,-0.1602,2.2500
2026-01-29 16:48:01.777,2026-01-29T09:48:01.265Z,-0.9902,-0.2402,2.3223
2026-01-29 16:48:01.777,2026-01-29T09:48:01.275Z,-1.0430,-0.3516,2.3730
2026-01-29 16:48:01.778,2026-01-29T09:48:01.285Z,-1.0879,-0.5938,2.3633
2026-01-29 16:48:01.805,2026-01-29T09:48:01.295Z,-1.1738,-0.7715,2.3574
2026-01-29 16:48:01.807,2026-01-29T09:48:01.305Z,-1.2012,-0.8809,2.3926
2026-01-29 16:48:01.807,2026-01-29T09:48:01.315Z,-1.1602,-1.0723,2.3418
2026-01-29 16:48:01.835,2026-01-29T09:48:01.325Z,-1.1191,-1.0410,2.2695
2026-01-29 16:48:01.865,2026-01-29T09:48:01.335Z,-1.0605,-0.8477,2.1758
2026-01-29 16:48:01.867,2026-01-29T09:48:01.345Z,-1.0098,-0.5156,2.0977
2026-01-29 16:48:01.868,2026-01-29T09:48:01.355Z,-0.9668,-0.0098,2.0449
2026-01-29 16:48:01.868,2026-01-29T09:48:01.365Z,-0.8555,0.3008,1.9805
2026-01-29 16:48:01.868,2026-01-29T09:48:01.375Z,-0.8730,0.4023,1.8340
2026-01-29 16:48:01.897,2026-01-29T09:48:01.385Z,-0.9844,0.3984,1.7070
2026-01-29 16:48:01.897,2026-01-29T09:48:01.395Z,-1.0977,0.3496,1.5488
2026-01-29 16:48:01.897,2026-01-29T09:48:01.405Z,-1.1426,0.2422,1.3262
2026-01-29 16:48:01.927,2026-01-29T09:48:01.415Z,-1.0566,0.1621,1.0820
2026-01-29 16:48:01.928,2026-01-29T09:48:01.425Z,-0.8359,0.0449,0.8105
2026-01-29 16:48:01.928,2026-01-29T09:48:01.435Z,-0.6094,-0.0039,0.5391
2026-01-29 16:48:01.955,2026-01-29T09:48:01.445Z,-0.3574,0.0137,0.2344
2026-01-29 16:48:01.957,2026-01-29T09:48:01.455Z,-0.0488,-0.0605,-0.1621
2026-01-29 16:48:01.957,2026-01-29T09:48:01.465Z,0.2500,-0.1992,-0.5664
2026-01-29 16:48:01.985,2026-01-29T09:48:01.475Z,0.5078,-0.2871,-0.8086
2026-01-29 16:48:01.987,2026-01-29T09:48:01.485Z,0.6582,-0.4785,-0.8379
2026-01-29 16:48:01.987,2026-01-29T09:48:01.495Z,0.6328,-0.9609,-0.7051
2026-01-29 16:48:02.015,2026-01-29T09:48:01.505Z,0.3027,-1.2812,-0.4062
2026-01-29 16:48:02.017,2026-01-29T09:48:01.515Z,-0.0762,-1.1445,-0.0312
2026-01-29 16:48:02.018,2026-01-29T09:48:01.525Z,-0.3027,-0.9863,0.0215
2026-01-29 16:48:02.045,2026-01-29T09:48:01.535Z,-0.3105,-0.9609,-0.2812
2026-01-29 16:48:02.047,2026-01-29T09:48:01.545Z,-0.0938,-0.9941,-0.5977
2026-01-29 16:48:02.047,2026-01-29T09:48:01.555Z,0.1602,-0.7188,-0.6602
2026-01-29 16:48:02.075,2026-01-29T09:48:01.565Z,0.2637,0.0586,-0.4609
2026-01-29 16:48:02.077,2026-01-29T09:48:01.575Z,0.1328,0.7402,-0.2852
2026-01-29 16:48:02.077,2026-01-29T09:48:01.585Z,0.0078,1.1016,-0.1973
2026-01-29 16:48:02.106,2026-01-29T09:48:01.595Z,0.0371,1.1230,-0.1660
2026-01-29 16:48:02.108,2026-01-29T09:48:01.605Z,0.0918,0.9160,-0.1602
2026-01-29 16:48:02.108,2026-01-29T09:48:01.615Z,0.0918,0.6211,-0.2070
2026-01-29 16:48:02.137,2026-01-29T09:48:01.625Z,0.0469,0.2188,-0.2734
2026-01-29 16:48:02.137,2026-01-29T09:48:01.635Z,-0.0508,-0.2793,-0.3262
2026-01-29 16:48:02.137,2026-01-29T09:48:01.645Z,-0.1543,-0.6230,-0.3379
2026-01-29 16:48:02.167,2026-01-29T09:48:01.655Z,-0.1797,-0.6699,-0.2969
2026-01-29 16:48:02.167,2026-01-29T09:48:01.665Z,-0.1758,-0.6406,-0.2441
2026-01-29 16:48:02.168,2026-01-29T09:48:01.675Z,-0.1836,-0.5762,-0.2168
2026-01-29 16:48:02.225,2026-01-29T09:48:01.685Z,-0.1602,-0.4199,-0.1992
2026-01-29 16:48:02.227,2026-01-29T09:48:01.695Z,-0.1230,-0.2031,-0.2070
2026-01-29 16:48:02.227,2026-01-29T09:48:01.705Z,-0.1172,-0.0391,-0.1895
2026-01-29 16:48:02.227,2026-01-29T09:48:01.715Z,-0.0762,0.1094,-0.1406
2026-01-29 16:48:02.228,2026-01-29T09:48:01.725Z,-0.0293,0.1328,-0.1602
2026-01-29 16:48:02.229,2026-01-29T09:48:01.735Z,0.0039,0.1055,-0.1973
2026-01-29 16:48:02.256,2026-01-29T09:48:01.745Z,0.0039,0.0488,-0.2148
2026-01-29 16:48:02.257,2026-01-29T09:48:01.755Z,0.0273,0.0078,-0.2305
2026-01-29 16:48:02.257,2026-01-29T09:48:01.765Z,0.0781,0.0156,-0.2324
2026-01-29 16:48:02.315,2026-01-29T09:48:01.775Z,0.1172,0.0684,-0.2266
2026-01-29 16:48:02.317,2026-01-29T09:48:01.785Z,0.1445,0.1758,-0.2188
2026-01-29 16:48:02.317,2026-01-29T09:48:01.795Z,0.1816,0.2891,-0.2148
2026-01-29 16:48:02.318,2026-01-29T09:48:01.805Z,0.2148,0.3672,-0.2324
2026-01-29 16:48:02.318,2026-01-29T09:48:01.815Z,0.2383,0.4570,-0.2461
2026-01-29 16:48:02.319,2026-01-29T09:48:01.825Z,0.2617,0.5098,-0.2422
2026-01-29 16:48:02.375,2026-01-29T09:48:01.835Z,0.2773,0.4902,-0.2500
2026-01-29 16:48:02.377,2026-01-29T09:48:01.845Z,0.2637,0.4180,-0.2656
2026-01-29 16:48:02.377,2026-01-29T09:48:01.855Z,0.2578,0.3535,-0.2793
2026-01-29 16:48:02.377,2026-01-29T09:48:01.865Z,0.2500,0.2695,-0.2969
2026-01-29 16:48:02.435,2026-01-29T09:48:01.875Z,0.2539,0.1973,-0.3066
2026-01-29 16:48:02.436,2026-01-29T09:48:01.885Z,0.2734,0.2266,-0.3027
2026-01-29 16:48:02.438,2026-01-29T09:48:01.895Z,0.2832,0.2402,-0.3066
2026-01-29 16:48:02.438,2026-01-29T09:48:01.905Z,0.2812,0.2051,-0.3066
2026-01-29 16:48:02.439,2026-01-29T09:48:01.915Z,0.2676,0.1875,-0.3086
2026-01-29 16:48:02.439,2026-01-29T09:48:01.925Z,0.2812,0.1484,-0.3242
2026-01-29 16:48:02.439,2026-01-29T09:48:01.935Z,0.3047,0.0977,-0.3223
2026-01-29 16:48:02.440,2026-01-29T09:48:01.945Z,0.3301,0.0879,-0.3379
2026-01-29 16:48:02.466,2026-01-29T09:48:01.955Z,0.3457,0.1035,-0.3535
2026-01-29 16:48:02.467,2026-01-29T09:48:01.965Z,0.3457,0.1289,-0.3770
2026-01-29 16:48:02.467,2026-01-29T09:48:01.975Z,0.3398,0.1641,-0.4121
2026-01-29 16:48:02.496,2026-01-29T09:48:01.985Z,0.3613,0.1797,-0.4492
2026-01-29 16:48:02.497,2026-01-29T09:48:01.995Z,0.3809,0.1152,-0.4805
2026-01-29 16:48:02.497,2026-01-29T09:48:02.005Z,0.4062,0.0566,-0.5156
2026-01-29 16:48:02.526,2026-01-29T09:48:02.015Z,0.4355,-0.0234,-0.5508
2026-01-29 16:48:02.527,2026-01-29T09:48:02.025Z,0.4512,-0.0859,-0.5918
2026-01-29 16:48:02.527,2026-01-29T09:48:02.035Z,0.4844,-0.0840,-0.6309
2026-01-29 16:48:02.556,2026-01-29T09:48:02.045Z,0.5293,-0.0645,-0.6777
2026-01-29 16:48:02.557,2026-01-29T09:48:02.055Z,0.5820,0.0156,-0.7168
2026-01-29 16:48:02.557,2026-01-29T09:48:02.065Z,0.6270,0.1152,-0.7461
2026-01-29 16:48:02.585,2026-01-29T09:48:02.075Z,0.6582,0.1992,-0.7773
2026-01-29 16:48:02.586,2026-01-29T09:48:02.085Z,0.6758,0.2363,-0.8223
2026-01-29 16:48:02.586,2026-01-29T09:48:02.095Z,0.7070,0.2383,-0.8770
2026-01-29 16:48:02.616,2026-01-29T09:48:02.105Z,0.7578,0.2949,-0.9414
2026-01-29 16:48:02.645,2026-01-29T09:48:02.115Z,0.8105,0.4238,-0.9941
2026-01-29 16:48:02.647,2026-01-29T09:48:02.125Z,0.7891,0.5762,-1.0059
2026-01-29 16:48:02.648,2026-01-29T09:48:02.135Z,0.7598,0.7305,-0.9961
2026-01-29 16:48:02.648,2026-01-29T09:48:02.145Z,0.7188,0.8125,-1.0195
2026-01-29 16:48:02.648,2026-01-29T09:48:02.155Z,0.7344,0.8438,-1.0605
2026-01-29 16:48:02.706,2026-01-29T09:48:02.165Z,0.7773,0.9043,-1.0977
2026-01-29 16:48:02.735,2026-01-29T09:48:02.175Z,0.7910,0.9902,-1.1211
2026-01-29 16:48:02.737,2026-01-29T09:48:02.185Z,0.7539,1.0293,-1.1738
2026-01-29 16:48:02.737,2026-01-29T09:48:02.195Z,0.7090,1.0156,-1.2500
2026-01-29 16:48:02.737,2026-01-29T09:48:02.205Z,0.6719,1.0391,-1.2910
2026-01-29 16:48:02.738,2026-01-29T09:48:02.215Z,0.6484,1.0508,-1.3262
2026-01-29 16:48:02.739,2026-01-29T09:48:02.225Z,0.6504,0.9863,-1.3672
2026-01-29 16:48:02.739,2026-01-29T09:48:02.235Z,0.6875,0.8086,-1.4219
2026-01-29 16:48:02.739,2026-01-29T09:48:02.245Z,0.6855,0.5957,-1.4414
2026-01-29 16:48:02.768,2026-01-29T09:48:02.255Z,0.6250,0.4805,-1.3984
2026-01-29 16:48:02.768,2026-01-29T09:48:02.265Z,0.7031,0.1445,-1.3359
2026-01-29 16:48:02.768,2026-01-29T09:48:02.275Z,0.7363,-0.1465,-1.2070
2026-01-29 16:48:02.797,2026-01-29T09:48:02.285Z,0.7070,-0.3164,-0.9883
2026-01-29 16:48:02.798,2026-01-29T09:48:02.295Z,0.5469,-0.6309,-0.7871
2026-01-29 16:48:02.798,2026-01-29T09:48:02.305Z,0.2793,-1.1680,-0.6777
2026-01-29 16:48:02.825,2026-01-29T09:48:02.315Z,-0.0078,-1.4414,-0.5215
2026-01-29 16:48:02.828,2026-01-29T09:48:02.325Z,-0.1953,-1.3184,-0.1660
2026-01-29 16:48:02.828,2026-01-29T09:48:02.335Z,-0.2676,-1.1992,0.2910
2026-01-29 16:48:02.885,2026-01-29T09:48:02.345Z,-0.3398,-1.1836,0.6973
2026-01-29 16:48:02.887,2026-01-29T09:48:02.355Z,-0.4316,-1.0488,1.0273
2026-01-29 16:48:02.888,2026-01-29T09:48:02.365Z,-0.5469,-0.8457,1.3027
2026-01-29 16:48:02.888,2026-01-29T09:48:02.375Z,-0.6348,-0.6641,1.5547
2026-01-29 16:48:02.888,2026-01-29T09:48:02.385Z,-0.6680,-0.4922,1.7715
2026-01-29 16:48:02.915,2026-01-29T09:48:02.395Z,-0.6719,-0.3828,1.9277
2026-01-29 16:48:02.917,2026-01-29T09:48:02.405Z,-0.6992,-0.2754,2.0352
2026-01-29 16:48:02.917,2026-01-29T09:48:02.415Z,-0.7676,-0.0840,2.1562
2026-01-29 16:48:02.946,2026-01-29T09:48:02.425Z,-0.8457,0.0586,2.2695
2026-01-29 16:48:02.947,2026-01-29T09:48:02.435Z,-0.9395,0.1328,2.3672
2026-01-29 16:48:02.947,2026-01-29T09:48:02.445Z,-1.0078,0.1797,2.4492
2026-01-29 16:48:02.975,2026-01-29T09:48:02.455Z,-1.0742,0.1875,2.4668
2026-01-29 16:48:02.977,2026-01-29T09:48:02.465Z,-1.1484,0.1172,2.4258
2026-01-29 16:48:02.977,2026-01-29T09:48:02.475Z,-1.2246,0.0352,2.3867
2026-01-29 16:48:02.978,2026-01-29T09:48:02.485Z,-1.2949,-0.0898,2.3594
2026-01-29 16:48:03.007,2026-01-29T09:48:02.495Z,-1.3535,-0.2715,2.3105
2026-01-29 16:48:03.008,2026-01-29T09:48:02.505Z,-1.3438,-0.4785,2.2207
2026-01-29 16:48:03.008,2026-01-29T09:48:02.515Z,-1.2793,-0.6602,2.0742
2026-01-29 16:48:03.035,2026-01-29T09:48:02.525Z,-1.1719,-0.6934,1.9336
2026-01-29 16:48:03.037,2026-01-29T09:48:02.535Z,-0.9902,-0.7305,1.8105
2026-01-29 16:48:03.037,2026-01-29T09:48:02.545Z,-0.8242,-0.7461,1.6953
2026-01-29 16:48:03.066,2026-01-29T09:48:02.555Z,-0.6777,-0.8164,1.5293
2026-01-29 16:48:03.069,2026-01-29T09:48:02.565Z,-0.5527,-0.8965,1.3047
2026-01-29 16:48:03.069,2026-01-29T09:48:02.575Z,-0.4336,-0.8672,1.0020
2026-01-29 16:48:03.155,2026-01-29T09:48:02.585Z,-0.2988,-0.8965,0.5781
2026-01-29 16:48:03.157,2026-01-29T09:48:02.595Z,-0.1484,-0.9316,0.1055
2026-01-29 16:48:03.158,2026-01-29T09:48:02.605Z,-0.0195,-0.8906,-0.3984
2026-01-29 16:48:03.158,2026-01-29T09:48:02.615Z,0.1133,-0.7363,-0.8477
2026-01-29 16:48:03.158,2026-01-29T09:48:02.625Z,0.2500,-0.5684,-1.1738
2026-01-29 16:48:03.159,2026-01-29T09:48:02.635Z,0.4473,-0.3008,-1.1523
2026-01-29 16:48:03.159,2026-01-29T09:48:02.645Z,0.5586,-0.1211,-0.8066
2026-01-29 16:48:03.159,2026-01-29T09:48:02.655Z,0.4414,-0.1348,-0.2559
2026-01-29 16:48:03.161,2026-01-29T09:48:02.665Z,0.2422,-0.2402,0.2090
2026-01-29 16:48:03.187,2026-01-29T09:48:02.675Z,0.1016,-0.5078,0.2344
2026-01-29 16:48:03.187,2026-01-29T09:48:02.685Z,-0.0469,-0.8262,-0.2090
2026-01-29 16:48:03.187,2026-01-29T09:48:02.695Z,0.0273,-0.8262,-0.5566
2026-01-29 16:48:03.215,2026-01-29T09:48:02.705Z,0.1504,-0.7480,-0.6094
2026-01-29 16:48:03.217,2026-01-29T09:48:02.715Z,0.2168,-0.5215,-0.4980
2026-01-29 16:48:03.245,2026-01-29T09:48:02.725Z,0.1406,-0.0547,-0.3359
2026-01-29 16:48:03.247,2026-01-29T09:48:02.735Z,0.0625,0.3301,-0.2773
2026-01-29 16:48:03.247,2026-01-29T09:48:02.745Z,0.0918,0.5723,-0.3184
2026-01-29 16:48:03.247,2026-01-29T09:48:02.755Z,0.1934,0.5957,-0.3457
2026-01-29 16:48:03.275,2026-01-29T09:48:02.765Z,0.1582,0.4707,-0.3379
2026-01-29 16:48:03.277,2026-01-29T09:48:02.775Z,0.0723,0.4121,-0.2949
2026-01-29 16:48:03.277,2026-01-29T09:48:02.785Z,0.0508,0.3242,-0.2363
2026-01-29 16:48:03.305,2026-01-29T09:48:02.795Z,0.0449,0.0371,-0.2422
2026-01-29 16:48:03.307,2026-01-29T09:48:02.805Z,0.0020,-0.2344,-0.3066
2026-01-29 16:48:03.307,2026-01-29T09:48:02.815Z,-0.0312,-0.3105,-0.3516
2026-01-29 16:48:03.335,2026-01-29T09:48:02.825Z,-0.0410,-0.3945,-0.3672
2026-01-29 16:48:03.337,2026-01-29T09:48:02.835Z,-0.0332,-0.3848,-0.3555
2026-01-29 16:48:03.337,2026-01-29T09:48:02.845Z,-0.0117,-0.2852,-0.3125
2026-01-29 16:48:03.367,2026-01-29T09:48:02.855Z,-0.0137,-0.2012,-0.2773
2026-01-29 16:48:03.368,2026-01-29T09:48:02.865Z,-0.0352,-0.1680,-0.2832
2026-01-29 16:48:03.368,2026-01-29T09:48:02.875Z,-0.0527,-0.1934,-0.2988
2026-01-29 16:48:03.425,2026-01-29T09:48:02.885Z,-0.0508,-0.2480,-0.3125
2026-01-29 16:48:03.427,2026-01-29T09:48:02.895Z,-0.0586,-0.2383,-0.2969
2026-01-29 16:48:03.428,2026-01-29T09:48:02.905Z,-0.0684,-0.1484,-0.2520
2026-01-29 16:48:03.428,2026-01-29T09:48:02.915Z,-0.0684,-0.0664,-0.2090
2026-01-29 16:48:03.428,2026-01-29T09:48:02.925Z,-0.0742,-0.0508,-0.1836
2026-01-29 16:48:03.429,2026-01-29T09:48:02.935Z,-0.0625,-0.0566,-0.1875
2026-01-29 16:48:03.457,2026-01-29T09:48:02.945Z,-0.0527,-0.0352,-0.1914
2026-01-29 16:48:03.458,2026-01-29T09:48:02.955Z,-0.0410,0.0156,-0.1680
2026-01-29 16:48:03.458,2026-01-29T09:48:02.965Z,-0.0254,0.0840,-0.1230
2026-01-29 16:48:03.485,2026-01-29T09:48:02.975Z,-0.0254,0.1035,-0.0859
2026-01-29 16:48:03.487,2026-01-29T09:48:02.985Z,-0.0293,0.0996,-0.0645
2026-01-29 16:48:03.487,2026-01-29T09:48:02.995Z,-0.0312,0.0566,-0.0352
2026-01-29 16:48:03.515,2026-01-29T09:48:03.005Z,-0.0293,0.0430,-0.0215
2026-01-29 16:48:03.517,2026-01-29T09:48:03.015Z,-0.0098,0.0664,0.0000
2026-01-29 16:48:03.517,2026-01-29T09:48:03.025Z,0.0020,0.0703,0.0234
2026-01-29 16:48:03.545,2026-01-29T09:48:03.035Z,0.0137,0.0742,0.0312
2026-01-29 16:48:03.547,2026-01-29T09:48:03.045Z,0.0156,0.0430,0.0352
2026-01-29 16:48:03.547,2026-01-29T09:48:03.055Z,0.0039,0.0137,0.0293
2026-01-29 16:48:03.575,2026-01-29T09:48:03.065Z,-0.0098,0.0371,0.0215
2026-01-29 16:48:03.577,2026-01-29T09:48:03.075Z,-0.0039,0.1133,0.0430
2026-01-29 16:48:03.577,2026-01-29T09:48:03.085Z,0.0039,0.2363,0.0586
2026-01-29 16:48:03.605,2026-01-29T09:48:03.095Z,0.0156,0.3398,0.0547
2026-01-29 16:48:03.607,2026-01-29T09:48:03.105Z,0.0332,0.4082,0.0410
2026-01-29 16:48:03.607,2026-01-29T09:48:03.115Z,0.0527,0.4375,0.0254
2026-01-29 16:48:03.635,2026-01-29T09:48:03.125Z,0.0566,0.3887,0.0137
2026-01-29 16:48:03.637,2026-01-29T09:48:03.135Z,0.0684,0.3262,-0.0059
2026-01-29 16:48:03.637,2026-01-29T09:48:03.145Z,0.1055,0.2812,-0.0352
2026-01-29 16:48:03.666,2026-01-29T09:48:03.155Z,0.1465,0.2930,-0.0645
2026-01-29 16:48:03.666,2026-01-29T09:48:03.165Z,0.1816,0.3574,-0.0938
2026-01-29 16:48:03.667,2026-01-29T09:48:03.175Z,0.2168,0.4141,-0.1074
2026-01-29 16:48:03.695,2026-01-29T09:48:03.185Z,0.2188,0.4121,-0.1191
2026-01-29 16:48:03.696,2026-01-29T09:48:03.195Z,0.2090,0.3418,-0.1270
2026-01-29 16:48:03.696,2026-01-29T09:48:03.205Z,0.2344,0.2324,-0.1543
2026-01-29 16:48:03.726,2026-01-29T09:48:03.215Z,0.2617,0.1562,-0.1875
2026-01-29 16:48:03.729,2026-01-29T09:48:03.225Z,0.2734,0.1152,-0.2148
2026-01-29 16:48:03.729,2026-01-29T09:48:03.235Z,0.2852,0.1152,-0.2578
2026-01-29 16:48:03.785,2026-01-29T09:48:03.245Z,0.3145,0.1523,-0.2812
2026-01-29 16:48:03.787,2026-01-29T09:48:03.255Z,0.3457,0.1875,-0.3105
2026-01-29 16:48:03.788,2026-01-29T09:48:03.265Z,0.3828,0.1973,-0.3418
2026-01-29 16:48:03.788,2026-01-29T09:48:03.275Z,0.4121,0.1816,-0.3789
2026-01-29 16:48:03.789,2026-01-29T09:48:03.285Z,0.4414,0.1602,-0.4141
2026-01-29 16:48:03.789,2026-01-29T09:48:03.295Z,0.4922,0.1270,-0.4531
2026-01-29 16:48:03.817,2026-01-29T09:48:03.305Z,0.5312,0.1250,-0.4883
2026-01-29 16:48:03.817,2026-01-29T09:48:03.315Z,0.5742,0.1895,-0.5234
2026-01-29 16:48:03.818,2026-01-29T09:48:03.325Z,0.5996,0.2305,-0.5762
2026-01-29 16:48:03.845,2026-01-29T09:48:03.335Z,0.6074,0.3340,-0.6055
2026-01-29 16:48:03.848,2026-01-29T09:48:03.345Z,0.6270,0.3887,-0.6445
2026-01-29 16:48:03.848,2026-01-29T09:48:03.355Z,0.6270,0.3984,-0.6953
2026-01-29 16:48:03.877,2026-01-29T09:48:03.365Z,0.6328,0.3965,-0.7441
2026-01-29 16:48:03.878,2026-01-29T09:48:03.375Z,0.6230,0.3613,-0.7949
2026-01-29 16:48:03.878,2026-01-29T09:48:03.385Z,0.5996,0.3457,-0.8750
2026-01-29 16:48:03.906,2026-01-29T09:48:03.395Z,0.6172,0.3457,-0.9531
2026-01-29 16:48:03.907,2026-01-29T09:48:03.405Z,0.5898,0.3848,-1.0195
2026-01-29 16:48:03.907,2026-01-29T09:48:03.415Z,0.5879,0.4609,-1.0723
2026-01-29 16:48:03.935,2026-01-29T09:48:03.425Z,0.5918,0.4941,-1.1309
2026-01-29 16:48:03.937,2026-01-29T09:48:03.435Z,0.5820,0.4980,-1.1914
2026-01-29 16:48:03.937,2026-01-29T09:48:03.445Z,0.5703,0.5195,-1.2500
2026-01-29 16:48:03.965,2026-01-29T09:48:03.455Z,0.5508,0.5254,-1.3008
2026-01-29 16:48:03.967,2026-01-29T09:48:03.465Z,0.5215,0.5117,-1.3418
2026-01-29 16:48:03.967,2026-01-29T09:48:03.475Z,0.4766,0.4805,-1.3887
2026-01-29 16:48:03.998,2026-01-29T09:48:03.485Z,0.4316,0.4219,-1.4609
2026-01-29 16:48:03.998,2026-01-29T09:48:03.495Z,0.3867,0.2910,-1.5664
2026-01-29 16:48:03.999,2026-01-29T09:48:03.505Z,0.3477,0.1406,-1.6660
2026-01-29 16:48:04.028,2026-01-29T09:48:03.515Z,0.3398,0.0020,-1.7363
2026-01-29 16:48:04.028,2026-01-29T09:48:03.525Z,0.3711,-0.2266,-1.7852
2026-01-29 16:48:04.029,2026-01-29T09:48:03.535Z,0.4004,-0.4473,-1.7754
2026-01-29 16:48:04.057,2026-01-29T09:48:03.545Z,0.3184,-0.5684,-1.6660
2026-01-29 16:48:04.058,2026-01-29T09:48:03.555Z,0.2461,-0.5469,-1.5176
2026-01-29 16:48:04.058,2026-01-29T09:48:03.565Z,0.2617,-0.4668,-1.3496
2026-01-29 16:48:04.085,2026-01-29T09:48:03.575Z,0.3477,-0.4785,-1.1680
2026-01-29 16:48:04.146,2026-01-29T09:48:03.585Z,0.4043,-0.5410,-0.9531
2026-01-29 16:48:04.206,2026-01-29T09:48:03.595Z,0.3828,-0.4453,-0.6758
2026-01-29 16:48:04.208,2026-01-29T09:48:03.605Z,0.3047,-0.0742,-0.3008
2026-01-29 16:48:04.209,2026-01-29T09:48:03.615Z,0.1855,0.2695,0.1016
2026-01-29 16:48:04.209,2026-01-29T09:48:03.625Z,0.0273,0.4336,0.5098
